"Authors","Author full names","Author(s) ID","Title","Year","Source title","Volume","Issue","Art. No.","Page start","Page end","Page count","Cited by","DOI","Link","Document Type","Publication Stage","Open Access","Source","EID"
"Almeida R.M.; Nóbrega G.N.; Junger P.C.; Figueiredo A.V.; Andrade A.S.; de Moura C.G.B.; Tonetta D.; Oliveira E.S., Jr.; Araújo F.; Rust F.; Piñeiro-Guerra J.M.; Mendonça J.R., Jr.; Medeiros L.R.; Pinheiro L.; Miranda M.; Costa M.R.A.; Melo M.L.; Nobre R.L.G.; Benevides T.; Roland F.; de Klein J.; Barros N.O.; Mendonça R.; Becker V.; Huszar V.L.M.; Kosten S.","Almeida, Rafael M. (55946547400); Nóbrega, Gabriel N. (36661282500); Junger, Pedro C. (57189619798); Figueiredo, Aline V. (57189616928); Andrade, Anízio S. (57203596308); de Moura, Caroline G.B. (57189617336); Tonetta, Denise (55566760800); Oliveira, Ernandes S. (57222578667); Araújo, Fabiana (55886915000); Rust, Felipe (57189623406); Piñeiro-Guerra, Juan M. (26533070400); Mendonça, Jurandir R. (57203596519); Medeiros, Leonardo R. (57205472415); Pinheiro, Lorena (57216209412); Miranda, Marcela (57220937447); Costa, Mariana R.A. (57004410300); Melo, Michaela L. (56954384200); Nobre, Regina L.G. (56779850100); Benevides, Thiago (57189621797); Roland, Fábio (7003459457); de Klein, Jeroen (8773803500); Barros, Nathan O. (36134270800); Mendonça, Raquel (55445298600); Becker, Vanessa (23466395200); Huszar, Vera L.M. (6602285839); Kosten, Sarian (26646660400)","55946547400; 36661282500; 57189619798; 57189616928; 57203596308; 57189617336; 55566760800; 57222578667; 55886915000; 57189623406; 26533070400; 57203596519; 57205472415; 57216209412; 57220937447; 57004410300; 56954384200; 56779850100; 57189621797; 7003459457; 8773803500; 36134270800; 55445298600; 23466395200; 6602285839; 26646660400","High primary production contrasts with intense carbon emission in a eutrophic tropical reservoir","2016","Frontiers in Microbiology","7","MAY","717","","","","66","10.3389/fmicb.2016.00717","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973473441&doi=10.3389%2ffmicb.2016.00717&partnerID=40&md5=a85222a4e1ff8bfa39630f3d85f7be91","Article","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84973473441"
"De Brito Guerra-Neto D.; Ferreira-Pinto L.; Giufrida W.M.; Zabaloy M.S.; Cardozo-Filho L.; Chiavone-Filho O.","De Brito Guerra-Neto, Dival (56469786600); Ferreira-Pinto, Leandro (55855770800); Giufrida, Willyan Machado (36805965400); Zabaloy, Marcelo Santiago (57211067166); Cardozo-Filho, Lúcio (6508267055); Chiavone-Filho, Osvaldo (6601905641)","56469786600; 55855770800; 36805965400; 57211067166; 6508267055; 6601905641","Bubble point determination for CO2 + ethanol + alkanolamines (monoethanolamine, diethanolamine, or triethanolamine) at high pressures","2014","Journal of Chemical and Engineering Data","59","11","","3319","3323","4","8","10.1021/je5002957","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920364225&doi=10.1021%2fje5002957&partnerID=40&md5=b4ced94ae29aa120793a4fa5ec7b73b5","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84920364225"
"de Alencar Xavier Y.M.","de Alencar Xavier, Yanko Marcius (56466077200)","56466077200","Energy for the Future: Brazilian Law and Policy","2012","Beyond The Carbon Economy: Energy Law in Transition","9780199532698","","","","","","0","10.1093/acprof:oso/9780199532698.003.0017","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84920194186&doi=10.1093%2facprof%3aoso%2f9780199532698.003.0017&partnerID=40&md5=c2f71f26dc2aee50f46af91065874f9e","Book chapter","Final","","Scopus","2-s2.0-84920194186"
"Guimarães P.B.V.; Lanzillo A.","Guimarães, Patricia Borba Villar (57200189982); Lanzillo, Anderson (56469583100)","57200189982; 56469583100","Preventing Climate Disasters: Legal and Economic Aspects of the Implementation of the National Fund on Climate Change in Brazil","2013","Climate Change Management","","","","475","481","6","0","10.1007/978-3-642-31110-9_31","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85071423425&doi=10.1007%2f978-3-642-31110-9_31&partnerID=40&md5=b93e7b083bab215db65703296946be60","Book chapter","Final","","Scopus","2-s2.0-85071423425"
"De Castro Costa C.; De Araujo Melo D.M.; Martinelli A.E.; De Freitas Melo M.A.; De Araujo Medeiros R.L.B.; Marconi J.A.; De Farias Barros J.M.","De Castro Costa, Cíntia (56421294900); De Araujo Melo, Dulce Maria (9841064200); Martinelli, Antonio Eduardo (7101638022); De Freitas Melo, Marcus Antônio (7102354647); De Araujo Medeiros, Rodolfo Luiz Bezerra (56272344800); Marconi, João Andrade (57215342813); De Farias Barros, Joana Maria (56392971900)","56421294900; 9841064200; 7101638022; 7102354647; 56272344800; 57215342813; 56392971900","Synthesis optimization of MCM-41 for CO2 Adsorption using simplex-centroid design","2015","Materials Research","18","4","","714","722","8","5","10.1590/1516-1439.017015","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84942582192&doi=10.1590%2f1516-1439.017015&partnerID=40&md5=256df91dbd6bb3a0f1cdee0f65ae775b","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84942582192"
"Alves J.M.B.; Vasconcelos Junior F.C.; Chaves R.R.; Silva E.M.; Servain J.; Costa A.A.; Sombra S.S.; Barbosa A.C.B.; Dos Santos A.C.S.","Alves, José M. B. (26323450400); Vasconcelos Junior, Francisco C. (56097609800); Chaves, Rosane R. (7003756628); Silva, Emerson M. (57190580381); Servain, Jacques (56183254400); Costa, Alexandre A. (7401876682); Sombra, Sérgio S. (56431210100); Barbosa, Augusto C. B. (26040478600); Dos Santos, Antonio C. S. (56430472600)","26323450400; 56097609800; 7003756628; 57190580381; 56183254400; 7401876682; 56431210100; 26040478600; 56430472600","Evaluation of the AR4 CMIP3 and the AR5 CMIP5 model and projections for precipitation in northeast Brazil","2016","Frontiers in Earth Science","4","","44","","","","10","10.3389/feart.2016.00044","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85027547124&doi=10.3389%2ffeart.2016.00044&partnerID=40&md5=5f5ec6ea703ca38440017212fd998611","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-85027547124"
"Sampaio P.G.V.; González M.O.A.","Sampaio, Priscila Gonçalves Vasconcelos (57201209171); González, Mario Orestes Aguirre (55237687400)","57201209171; 55237687400","Photovoltaic solar energy: Conceptual framework","2017","Renewable and Sustainable Energy Reviews","74","","","590","601","11","528","10.1016/j.rser.2017.02.081","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85014417552&doi=10.1016%2fj.rser.2017.02.081&partnerID=40&md5=38673675f649cc05b5940b4cc9cc1bbc","Review","Final","All Open Access; Green Open Access","Scopus","2-s2.0-85014417552"
"Flores B.M.; Holmgren M.; Xu C.; Van Nes E.H.; Jakovac C.C.; Mesquita R.C.G.; Scheffer M.","Flores, Bernardo M. (55624616000); Holmgren, Milena (7003678030); Xu, Chi (36118269500); Van Nes, Egbert H. (6701846449); Jakovac, Catarina C. (56497945100); Mesquita, Rita C. G. (7005556630); Scheffer, Marten (7004818551)","55624616000; 7003678030; 36118269500; 6701846449; 56497945100; 7005556630; 7004818551","Floodplains as an Achilles' heel of Amazonian forest resilience","2017","Proceedings of the National Academy of Sciences of the United States of America","114","17","","4442","4446","4","91","10.1073/pnas.1617988114","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85018809388&doi=10.1073%2fpnas.1617988114&partnerID=40&md5=977c37793db7b7119eed7cba2ca9160b","Article","Final","All Open Access; Bronze Open Access","Scopus","2-s2.0-85018809388"
"Garda A.A.; Da Silva J.M.C.; Baião. P.C.","Garda, Adrian Antonio (6701481343); Da Silva, José Maria Cardoso (56099869200); Baião., Patrícia Carvalho (20336620200)","6701481343; 56099869200; 20336620200","Biodiversity conservation and sustainable development in the Amazon","2010","Systematics and Biodiversity","8","2","","169","175","6","24","10.1080/14772000.2010.484435","https://www.scopus.com/inward/record.uri?eid=2-s2.0-78650362449&doi=10.1080%2f14772000.2010.484435&partnerID=40&md5=83f4144425e9655436b87c2215cf7f38","Review","Final","","Scopus","2-s2.0-78650362449"
"de Oliveira Alves N.; Brito J.; Caumo S.; Arana A.; de Souza Hacon S.; Artaxo P.; Hillamo R.; Teinilä K.; Batistuzzo de Medeiros S.R.; de Castro Vasconcellos P.","de Oliveira Alves, Nilmara (37076838200); Brito, Joel (55683878900); Caumo, Sofia (56830573400); Arana, Andrea (55613040600); de Souza Hacon, Sandra (55185103400); Artaxo, Paulo (7004864963); Hillamo, Risto (24311471900); Teinilä, Kimmo (55909859000); Batistuzzo de Medeiros, Silvia Regina (6506856664); de Castro Vasconcellos, Pérola (6506151891)","37076838200; 55683878900; 56830573400; 55613040600; 55185103400; 7004864963; 24311471900; 55909859000; 6506856664; 6506151891","Biomass burning in the Amazon region: Aerosol source apportionment and associated health risk assessment","2015","Atmospheric Environment","120","","","277","285","8","89","10.1016/j.atmosenv.2015.08.059","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84941268359&doi=10.1016%2fj.atmosenv.2015.08.059&partnerID=40&md5=8127bfc2f37a9fcad11043c6c54d66ac","Article","Final","All Open Access; Green Open Access; Hybrid Gold Open Access","Scopus","2-s2.0-84941268359"
"De Holanda R.A.; Laranja G.C.; Barbosa C.R.F.; Fontes F.D.A.O.","De Holanda, Raphael Araújo (57192380051); Laranja, Gil Colona (55599574800); Barbosa, Cleiton Rubens Formiga (56559508600); Fontes, Francisco De Assis Oliveira (6602095954)","57192380051; 55599574800; 56559508600; 6602095954","Comparative analysis of gas emissions from a vehicle running on gasoline and compressed natural gas (CNG)","2014","27th International Conference on Efficiency, Cost, Optimization, Simulation and Environmental Impact of Energy Systems, ECOS 2014","2014-June","","","","","","0","","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85005950699&partnerID=40&md5=d36dbfd38026ed848f889e0e28e2ae2e","Conference paper","Final","","Scopus","2-s2.0-85005950699"
"Dantas T.; Fernandes V.; Dos Santos A.; Bezerra F.; Araujo A.; Alves A.","Dantas, T. (56583950700); Fernandes, V. (7006546331); Dos Santos, A. (57193086226); Bezerra, F. (56050394500); Araujo, A. (7202091952); Alves, A. (57210419990)","56583950700; 7006546331; 57193086226; 56050394500; 7202091952; 57210419990","CO2 adsorption on modified mg-al-layered double hydroxides","2015","Adsorption Science and Technology","33","2","","165","173","8","10","10.1260/0263-6174.33.2.165","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84926456351&doi=10.1260%2f0263-6174.33.2.165&partnerID=40&md5=977f300a499a79bfcaf87696ab338a94","Conference paper","Final","All Open Access; Gold Open Access","Scopus","2-s2.0-84926456351"
"Bonilla S.; González-Piana M.; Soares M.C.S.; Huszar V.L.M.; Becker V.; Somma A.; Marinho M.M.; Kokociński M.; Dokulil M.; Antoniades D.; Aubriot L.","Bonilla, Sylvia (36785334500); González-Piana, Mauricio (52663547600); Soares, Maria C. S. (22136777200); Huszar, Vera L. M. (6602285839); Becker, Vanessa (23466395200); Somma, Andrea (57191428330); Marinho, Marcelo M. (7004234611); Kokociński, Mikołaj (8617047700); Dokulil, Martin (6701674643); Antoniades, Dermot (6701397688); Aubriot, Luis (6507037817)","36785334500; 52663547600; 22136777200; 6602285839; 23466395200; 57191428330; 7004234611; 8617047700; 6701674643; 6701397688; 6507037817","The success of the cyanobacterium Cylindrospermopsis raciborskii in freshwaters is enhanced by the combined effects of light intensity and temperature","2016","Journal of Limnology","75","3","","606","617","11","26","10.4081/jlimnol.2016.1479","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84990041222&doi=10.4081%2fjlimnol.2016.1479&partnerID=40&md5=0047d07562758c3d93965f35fe893518","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84990041222"
"Jeppesen E.; Brucet S.; Naselli-Flores L.; Papastergiadou E.; Stefanidis K.; Nõges T.; Nõges P.; Attayde J.L.; Zohary T.; Coppens J.; Bucak T.; Menezes R.F.; Freitas F.R.S.; Kernan M.; Søndergaard M.; Beklioğlu M.","Jeppesen, Erik (7005087752); Brucet, Sandra (8219852100); Naselli-Flores, Luigi (6603389429); Papastergiadou, Eva (15063102800); Stefanidis, Kostas (54894271900); Nõges, Tiina (55897417200); Nõges, Peeter (8691365600); Attayde, José Luiz (6506892292); Zohary, Tamar (7004128226); Coppens, Jan (56427074000); Bucak, Tuba (55250858900); Menezes, Rosemberg Fernandes (57224134581); Freitas, Francisco Rafael Sousa (50461210300); Kernan, Martin (7004559053); Søndergaard, Martin (7005422175); Beklioğlu, Meryem (6603923669)","7005087752; 8219852100; 6603389429; 15063102800; 54894271900; 55897417200; 8691365600; 6506892292; 7004128226; 56427074000; 55250858900; 57224134581; 50461210300; 7004559053; 7005422175; 6603923669","Ecological impacts of global warming and water abstraction on lakes and reservoirs due to changes in water level and related changes in salinity","2015","Hydrobiologia","750","1","","201","227","26","382","10.1007/s10750-014-2169-x","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84925463566&doi=10.1007%2fs10750-014-2169-x&partnerID=40&md5=2554989b77fbab37174f8ae66a669428","Review","Final","","Scopus","2-s2.0-84925463566"
"Barbosa M.N.; Araujo A.S.; Galvão L.P.F.C.; Silva E.F.B.; Santos A.G.D.; Luz G.E.; Fernandes V.J.","Barbosa, Marcela N. (36990265300); Araujo, Antonio S. (7202091952); Galvão, Luzia P. F. C. (36952904400); Silva, Edjane F. B. (7201855025); Santos, Anne G. D. (36026936300); Luz, Geraldo E. (35185290700); Fernandes, Valter J. (7006546331)","36990265300; 7202091952; 36952904400; 7201855025; 36026936300; 35185290700; 7006546331","Carbon dioxide adsorption over DIPA functionalized MCM-41 and SBA-15 molecular sieves","2011","Journal of Thermal Analysis and Calorimetry","106","3","","779","782","3","25","10.1007/s10973-011-1398-8","https://www.scopus.com/inward/record.uri?eid=2-s2.0-82955240724&doi=10.1007%2fs10973-011-1398-8&partnerID=40&md5=e6a107751c35cb6cc96823f5c7af4f93","Article","Final","","Scopus","2-s2.0-82955240724"
"Galvão E.R.V.P.; Rodrigues M.A.F.; Barillas J.L.M.; Dutra Jr. T.V.; De Mata W.","Galvão, Edney R. V. P. (35145785000); Rodrigues, Marcos A. F. (35146691800); Barillas, Jennys L. M. (15063842200); Dutra Jr., Tarcilio V. (15724734000); De Mata, Wilson (35757305700)","35145785000; 35146691800; 15063842200; 15724734000; 35757305700","Optimization of steam and solvent injection as an improved oil recovery method for heavy oil reservoirs","2009","Computer Aided Chemical Engineering","27","C","","1863","1868","5","8","10.1016/S1570-7946(09)70701-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-77649289403&doi=10.1016%2fS1570-7946%2809%2970701-1&partnerID=40&md5=e47174758375e58b8c50b9612f9481dd","Conference paper","Final","","Scopus","2-s2.0-77649289403"
"Galvão E.R.V.P.; Rodrigues M.A.F.; Dutra T.V., Jr.; Da Mata W.","Galvão, E.R.V.P. (35145785000); Rodrigues, M.A.F. (35146691800); Dutra, T.V. (15724734000); Da Mata, W. (15046381300)","35145785000; 35146691800; 15724734000; 15046381300","Economic evaluation of steam and solvent injection for heavy-oil recovery","2014","SPE Latin American and Caribbean Petroleum Engineering Conference Proceedings","3","","","2070","2084","14","5","10.2118/169442-ms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84908485866&doi=10.2118%2f169442-ms&partnerID=40&md5=9bb95f1f8c947677303bbc66172c5b86","Conference paper","Final","","Scopus","2-s2.0-84908485866"
"Pytharouli S.I.; Lunn R.J.; Shipton Z.K.; Kirkpatrick J.D.; Do Nascimento A.F.","Pytharouli, Stella I. (56182652100); Lunn, Rebecca J. (55935507200); Shipton, Zoe K. (6602592476); Kirkpatrick, James D. (24366377300); Do Nascimento, Aderson F. (35566413200)","56182652100; 55935507200; 6602592476; 24366377300; 35566413200","Microseismicity illuminates open fractures in the shallow crust","2011","Geophysical Research Letters","38","2","L02402","","","","25","10.1029/2010GL045875","https://www.scopus.com/inward/record.uri?eid=2-s2.0-79551610191&doi=10.1029%2f2010GL045875&partnerID=40&md5=a8dde57eb1e3019995492d3952aec705","Article","Final","","Scopus","2-s2.0-79551610191"
"Pacchioni R.G.; Carvalho F.M.; Thompson C.E.; Faustino A.L.F.; Nicolini F.; Pereira T.S.; Silva R.C.B.; Cantão M.E.; Gerber A.; Vasconcelos A.T.R.; Agnez-Lima L.F.","Pacchioni, Ralfo G. (56200000300); Carvalho, Fabíola M. (8925423700); Thompson, Claudia E. (12039320700); Faustino, André L.F. (56200581600); Nicolini, Fernanda (56200963200); Pereira, Tatiana S. (12040166100); Silva, Rita C.B. (56199283200); Cantão, Mauricio E. (25937841500); Gerber, Alexandra (53981247200); Vasconcelos, Ana T.R. (7006769700); Agnez-Lima, Lucymara F. (6602865106)","56200000300; 8925423700; 12039320700; 56200581600; 56200963200; 12040166100; 56199283200; 25937841500; 53981247200; 7006769700; 6602865106","Taxonomic and functional profiles of soil samples from Atlantic forest and Caatinga biomes in northeastern Brazil","2014","MicrobiologyOpen","3","3","","299","315","16","43","10.1002/mbo3.169","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84902186861&doi=10.1002%2fmbo3.169&partnerID=40&md5=fb5fa9492a972619cfad444fab9fccd4","Article","Final","All Open Access; Green Open Access","Scopus","2-s2.0-84902186861"
"de Almeida L.Q.; Welle T.; Birkmann J.","de Almeida, Lutiane Queiroz (57189601394); Welle, Torsten (36070135000); Birkmann, Jörn (21733408600)","57189601394; 36070135000; 21733408600","Disaster risk indicators in Brazil: A proposal based on the world risk index","2016","International Journal of Disaster Risk Reduction","17","","","251","272","21","66","10.1016/j.ijdrr.2016.04.007","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84973334420&doi=10.1016%2fj.ijdrr.2016.04.007&partnerID=40&md5=2b0dd7b21c56e6f099bc288fc27d3397","Article","Final","","Scopus","2-s2.0-84973334420"
"Ribeiro J.P.; Borges F.M.M.; Pimentel P.M.; Oliveira R.M.P.B.; Melo D.M.A.; Bicudo T.C.","Ribeiro, J.P. (55432224400); Borges, F.M.M. (36456603700); Pimentel, P.M. (7004019571); Oliveira, R.M.P.B. (35435548100); Melo, D.M.A. (9841064200); Bicudo, T.C. (8915745700)","55432224400; 36456603700; 7004019571; 35435548100; 9841064200; 8915745700","Synthesis and microstructural study of La0.8Ca 0.2MO3 (M: Mn and Co) perovskites for automotive catalysis; [Síntese e estudo microestrutural de perovsquitas tipo La 0,8Ca0,2MO3 (M: Co e Mn) para aplicação em catálise automotiva]","2011","Ceramica","57","343","","348","351","3","4","10.1590/s0366-69132011000300014","https://www.scopus.com/inward/record.uri?eid=2-s2.0-84855901326&doi=10.1590%2fs0366-69132011000300014&partnerID=40&md5=77dac96266315d6365e40ac7927e6d13","Article","Final","All Open Access; Gold Open Access; Green Open Access","Scopus","2-s2.0-84855901326"
